"Dist Code","Year","State Code","State Name","Dist Name","JUNE ACTUAL (Millimeters)","JULY ACTUAL (Millimeters)","AUGUST ACTUAL (Millimeters)","SEPTEMBER ACTUAL (Millimeters)","OCTOBER ACTUAL (Millimeters)","NOVEMBER ACTUAL (Millimeters)","DECEMBER ACTUAL (Millimeters)"
"820","2009","13","West Bengal","Dakshin Dinajpur","126.35","123.7","115.48","109.2","106.67","56.41","36.12"
"820","2010","13","West Bengal","Dakshin Dinajpur","126.34","120.36","114.6","107.73","108.09","55.99","35.83"
"820","2011","13","West Bengal","Dakshin Dinajpur","126.48","118.63","113.12","108.06","73.65","43.66","28.74"
"820","2012","13","West Bengal","Dakshin Dinajpur","125.35","119.83","115.09","106.41","87.32","46.46","32.1"
"820","2013","13","West Bengal","Dakshin Dinajpur","127.21","121.81","113.8","106.24","103.67","48.05","33.38"
"820","2014","13","West Bengal","Dakshin Dinajpur","124.71","121.77","113.97","105.59","82.08","43.12","28.75"
"820","2015","13","West Bengal","Dakshin Dinajpur","124.86","120.24","113.6","106.35","75.82","41.75","27.37"
"821","1958","13","West Bengal","Kolkata","106.61","120.37","116.66","110.78","104.42","58.81","40.4"
"821","1959","13","West Bengal","Kolkata","129.83","117.78","113.54","107.23","106.29","50.66","40.22"
"821","1960","13","West Bengal","Kolkata","108.84","116.02","114.46","106.98","102.73","54.05","39.54"
"821","1961","13","West Bengal","Kolkata","127.8","117.83","114.61","109.03","107.42","50.39","38.91"
"821","1962","13","West Bengal","Kolkata","125.24","121.1","115.52","109.77","105.54","50.23","39.96"
"821","1963","13","West Bengal","Kolkata","129.79","119.59","117.65","112.45","108.45","57.92","41.84"
"821","1964","13","West Bengal","Kolkata","137.75","117.81","117.11","110.26","109.76","67.06","43.68"
"821","1965","13","West Bengal","Kolkata","130.96","118.94","111.36","107.24","106.98","57.2","45.6"
"821","1966","13","West Bengal","Kolkata","131.55","119.23","114.12","107.12","102.44","63.0","45.59"
"821","1967","13","West Bengal","Kolkata","133.86","119.08","113.38","107.14","104.47","49.3","40.07"
"821","1968","13","West Bengal","Kolkata","121.88","117.68","114.49","111.83","107.39","68.43","45.0"
"821","1969","13","West Bengal","Kolkata","133.34","120.35","113.89","110.87","92.62","59.9","40.61"
"821","1970","13","West Bengal","Kolkata","133.62","121.96","116.88","110.06","109.04","63.43","41.25"
"821","1971","13","West Bengal","Kolkata","128.58","117.37","111.51","109.87","110.77","66.13","42.27"
"821","1972","13","West Bengal","Kolkata","120.78","121.37","112.32","111.84","90.96","50.06","38.82"
"821","1973","13","West Bengal","Kolkata","126.72","120.34","114.32","107.49","108.08","72.27","56.24"
"821","1974","13","West Bengal","Kolkata","132.27","116.37","116.01","108.51","109.44","57.18","40.11"
"821","1975","13","West Bengal","Kolkata","132.69","117.0","115.56","109.02","108.57","66.76","40.66"
"821","1976","13","West Bengal","Kolkata","130.54","120.58","114.45","111.79","83.61","52.98","34.95"
"821","1977","13","West Bengal","Kolkata","127.11","118.23","117.9","109.41","91.46","59.07","47.15"
"821","1978","13","West Bengal","Kolkata","127.9","119.39","118.21","108.61","110.98","63.0","43.33"
"821","1979","13","West Bengal","Kolkata","134.46","123.91","115.07","110.53","99.75","55.07","50.77"
"821","1980","13","West Bengal","Kolkata","129.55","119.93","118.2","111.36","107.38","53.89","41.13"
"821","1981","13","West Bengal","Kolkata","132.05","118.69","119.91","110.07","71.65","47.37","52.98"
"821","1982","13","West Bengal","Kolkata","131.68","124.08","115.27","113.09","73.7","55.32","35.0"
"821","1983","13","West Bengal","Kolkata","137.86","124.19","117.31","111.98","110.69","58.56","43.2"
"821","1984","13","West Bengal","Kolkata","129.24","122.14","116.86","110.09","102.31","52.64","40.22"
"821","1985","13","West Bengal","Kolkata","130.46","118.95","118.14","110.28","110.91","55.5","41.8"
"821","1986","13","West Bengal","Kolkata","137.13","120.66","119.88","109.78","108.04","86.23","48.61"
"821","1987","13","West Bengal","Kolkata","135.35","120.58","118.9","111.63","94.33","58.2","41.61"
"821","1988","13","West Bengal","Kolkata","130.88","121.64","118.77","113.8","99.71","90.09","45.92"
"821","1989","13","West Bengal","Kolkata","135.09","122.58","119.83","110.06","108.84","52.91","41.21"
"821","1990","13","West Bengal","Kolkata","132.57","118.72","118.69","110.5","106.58","72.96","45.08"
"821","1991","13","West Bengal","Kolkata","129.05","122.68","115.68","107.79","105.66","53.11","47.39"
"821","1992","13","West Bengal","Kolkata","132.62","120.51","115.34","109.04","88.91","49.4","34.97"
"821","1993","13","West Bengal","Kolkata","132.92","121.6","115.87","109.42","106.56","60.96","42.08"
"821","1994","13","West Bengal","Kolkata","130.83","119.45","117.5","112.75","97.71","55.37","39.48"
"821","1995","13","West Bengal","Kolkata","136.26","122.36","119.22","112.6","107.45","98.08","50.79"
"821","1996","13","West Bengal","Kolkata","131.81","123.0","116.62","111.8","108.08","54.38","41.54"
"821","1997","13","West Bengal","Kolkata","132.68","118.36","115.57","107.17","82.45","52.3","42.08"
"821","1998","13","West Bengal","Kolkata","129.55","122.14","114.73","109.43","111.09","89.22","47.87"
"821","1999","13","West Bengal","Kolkata","131.35","118.92","113.98","108.19","111.0","58.31","42.47"
"821","2000","13","West Bengal","Kolkata","130.14","120.83","118.19","108.97","108.56","55.72","40.38"
"821","2001","13","West Bengal","Kolkata","125.97","119.71","114.44","109.36","110.17","62.26","41.35"
"821","2002","13","West Bengal","Kolkata","129.33","117.5","113.89","107.94","90.54","86.54","43.15"
"821","2003","13","West Bengal","Kolkata","129.13","119.18","116.89","107.89","109.13","66.57","47.84"
"821","2004","13","West Bengal","Kolkata","127.64","118.58","115.27","108.91","106.25","51.09","41.08"
"821","2005","13","West Bengal","Kolkata","131.06","117.72","114.01","109.51","105.12","51.57","40.4"
"821","2006","13","West Bengal","Kolkata","121.57","118.72","115.43","109.63","105.7","56.44","40.23"
"821","2007","13","West Bengal","Kolkata","131.36","117.81","114.36","108.17","98.46","54.92","37.69"
"821","2008","13","West Bengal","Kolkata","123.87","115.31","113.63","107.26","106.48","50.93","38.5"
"821","2009","13","West Bengal","Kolkata","102.19","119.62","114.01","108.7","83.98","76.97","38.69"
"821","2010","13","West Bengal","Kolkata","128.48","118.54","114.33","107.04","103.19","53.02","42.62"
"821","2011","13","West Bengal","Kolkata","125.29","116.66","112.71","107.99","74.86","44.42","32.68"
"821","2012","13","West Bengal","Kolkata","130.51","116.96","113.15","106.21","102.9","59.85","47.54"
"821","2013","13","West Bengal","Kolkata","125.88","118.86","112.39","106.09","104.13","49.07","36.71"
"821","2014","13","West Bengal","Kolkata","125.98","118.21","114.24","107.22","84.16","45.4","33.89"
"821","2015","13","West Bengal","Kolkata","127.57","116.08","114.5","107.51","92.47","48.33","36.64"
"823","1958","13","West Bengal","East Midnapore Purba Midnapore","104.35","122.06","117.94","112.7","109.4","68.83","44.33"
"823","1959","13","West Bengal","East Midnapore Purba Midnapore","131.52","117.67","116.67","109.23","106.9","52.4","45.49"
"823","1960","13","West Bengal","East Midnapore Purba Midnapore","118.35","115.48","115.32","108.49","106.43","56.49","44.85"
"823","1961","13","West Bengal","East Midnapore Purba Midnapore","129.42","119.38","116.44","111.05","109.07","53.87","44.02"
"823","1962","13","West Bengal","East Midnapore Purba Midnapore","127.1","122.28","117.9","112.79","106.47","52.17","46.03"
"823","1963","13","West Bengal","East Midnapore Purba Midnapore","131.02","119.96","119.56","114.25","108.41","58.6","45.88"
"823","1964","13","West Bengal","East Midnapore Purba Midnapore","123.62","117.81","119.88","112.03","110.05","69.27","47.94"
"823","1965","13","West Bengal","East Midnapore Purba Midnapore","131.81","117.58","111.36","108.89","105.49","57.55","49.58"
"823","1966","13","West Bengal","East Midnapore Purba Midnapore","134.2","118.6","115.39","108.62","101.45","68.56","50.46"
"823","1967","13","West Bengal","East Midnapore Purba Midnapore","134.78","118.53","114.73","108.89","104.65","50.26","42.26"
"823","1968","13","West Bengal","East Midnapore Purba Midnapore","122.02","116.26","116.06","115.54","108.9","72.03","51.07"
"823","1969","13","West Bengal","East Midnapore Purba Midnapore","130.19","120.11","114.0","112.64","96.38","65.76","46.32"
"823","1970","13","West Bengal","East Midnapore Purba Midnapore","134.32","122.69","118.88","111.55","108.6","67.12","46.72"
"823","1971","13","West Bengal","East Midnapore Purba Midnapore","127.42","116.63","111.1","111.47","113.64","67.04","46.73"
"823","1972","13","West Bengal","East Midnapore Purba Midnapore","112.29","122.59","112.96","115.47","94.64","54.75","44.3"
"823","1973","13","West Bengal","East Midnapore Purba Midnapore","123.79","120.84","115.2","108.95","108.15","75.56","55.18"
"823","1974","13","West Bengal","East Midnapore Purba Midnapore","121.63","115.78","117.32","109.95","110.43","60.99","45.01"
"823","1975","13","West Bengal","East Midnapore Purba Midnapore","133.36","116.13","116.69","111.56","108.17","72.03","45.4"
"823","1976","13","West Bengal","East Midnapore Purba Midnapore","129.08","122.25","116.62","113.79","87.43","57.68","40.48"
"823","1977","13","West Bengal","East Midnapore Purba Midnapore","126.29","117.95","121.55","111.84","94.52","63.67","46.91"
"823","1978","13","West Bengal","East Midnapore Purba Midnapore","128.72","119.72","121.08","111.4","111.92","64.41","50.16"
"823","1979","13","West Bengal","East Midnapore Purba Midnapore","137.35","122.96","116.65","111.91","103.03","56.18","48.27"
"823","1980","13","West Bengal","East Midnapore Purba Midnapore","131.11","119.92","121.31","113.71","107.28","55.09","44.9"
"823","1981","13","West Bengal","East Midnapore Purba Midnapore","129.24","117.71","121.44","112.61","71.32","51.71","46.26"
"823","1982","13","West Bengal","East Midnapore Purba Midnapore","134.42","123.95","117.38","115.89","73.62","57.15","38.29"
"823","1983","13","West Bengal","East Midnapore Purba Midnapore","140.8","124.82","119.11","114.77","112.23","61.57","45.09"
"823","1984","13","West Bengal","East Midnapore Purba Midnapore","128.19","121.86","118.59","111.37","105.69","56.08","44.48"
"823","1985","13","West Bengal","East Midnapore Purba Midnapore","132.28","117.96","118.91","111.92","111.41","58.09","45.48"
"823","1986","13","West Bengal","East Midnapore Purba Midnapore","140.88","120.42","120.52","110.23","108.54","88.1","52.73"
"823","1987","13","West Bengal","East Midnapore Purba Midnapore","135.83","119.58","118.84","113.67","99.47","67.07","48.24"
"823","1988","13","West Bengal","East Midnapore Purba Midnapore","128.91","121.72","121.3","116.6","103.78","90.59","49.97"
"823","1989","13","West Bengal","East Midnapore Purba Midnapore","134.72","122.29","120.19","112.31","108.69","54.19","45.4"
"823","1990","13","West Bengal","East Midnapore Purba Midnapore","133.49","119.48","121.84","112.92","105.8","77.4","49.06"
"823","1991","13","West Bengal","East Midnapore Purba Midnapore","129.87","123.95","116.65","110.66","105.86","59.69","46.6"
"823","1992","13","West Bengal","East Midnapore Purba Midnapore","133.56","121.89","116.72","111.01","97.51","54.97","41.06"
"823","1993","13","West Bengal","East Midnapore Purba Midnapore","133.69","121.7","116.64","111.48","106.98","61.9","47.54"
"823","1994","13","West Bengal","East Midnapore Purba Midnapore","133.0","117.89","118.21","113.49","103.41","58.66","45.56"
"823","1995","13","West Bengal","East Midnapore Purba Midnapore","138.14","120.87","120.2","113.17","111.29","102.46","54.84"
"823","1996","13","West Bengal","East Midnapore Purba Midnapore","131.7","121.82","116.47","112.67","108.3","58.29","49.89"
"823","1997","13","West Bengal","East Midnapore Purba Midnapore","131.33","118.05","117.06","109.77","83.82","55.95","45.23"
"823","1998","13","West Bengal","East Midnapore Purba Midnapore","138.51","121.9","117.03","111.17","110.75","93.53","54.41"
"823","1999","13","West Bengal","East Midnapore Purba Midnapore","133.38","118.92","115.34","109.89","113.91","61.44","47.47"
"823","2000","13","West Bengal","East Midnapore Purba Midnapore","131.74","121.55","120.43","111.26","108.13","56.65","46.48"
"823","2001","13","West Bengal","East Midnapore Purba Midnapore","127.78","120.16","115.35","112.61","111.08","65.42","47.9"
"823","2002","13","West Bengal","East Midnapore Purba Midnapore","130.97","118.14","115.64","110.01","94.73","90.67","47.49"
"823","2003","13","West Bengal","East Midnapore Purba Midnapore","133.0","118.46","118.82","110.47","110.08","67.92","50.34"
"823","2004","13","West Bengal","East Midnapore Purba Midnapore","129.87","118.6","117.06","111.81","107.62","52.73","44.95"
"823","2005","13","West Bengal","East Midnapore Purba Midnapore","133.68","117.81","116.63","113.3","107.16","55.4","47.68"
"823","2006","13","West Bengal","East Midnapore Purba Midnapore","125.5","119.37","118.5","113.29","105.58","58.13","45.22"
"823","2007","13","West Bengal","East Midnapore Purba Midnapore","134.16","118.86","116.51","113.01","100.49","59.18","45.38"
"823","2008","13","West Bengal","East Midnapore Purba Midnapore","124.66","116.66","116.24","110.53","107.03","54.23","41.42"
"823","2009","13","West Bengal","East Midnapore Purba Midnapore","92.67","120.72","116.54","111.16","89.74","79.97","44.23"
"823","2010","13","West Bengal","East Midnapore Purba Midnapore","130.13","119.55","116.06","110.28","106.75","56.68","47.55"
"823","2011","13","West Bengal","East Midnapore Purba Midnapore","127.58","117.38","115.14","110.67","76.01","46.0","38.27"
"823","2012","13","West Bengal","East Midnapore Purba Midnapore","135.67","118.5","115.43","108.5","104.78","67.73","48.69"
"823","2013","13","West Bengal","East Midnapore Purba Midnapore","128.14","120.15","114.33","107.72","106.71","54.36","41.41"
"823","2014","13","West Bengal","East Midnapore Purba Midnapore","129.29","119.14","117.12","110.22","91.28","49.93","40.51"
"823","2015","13","West Bengal","East Midnapore Purba Midnapore","132.86","117.49","117.61","111.28","95.87","52.39","41.04"
"824","1958","13","West Bengal","West Midnapore","99.0","120.61","115.43","111.18","102.17","61.18","41.05"
"824","1959","13","West Bengal","West Midnapore","140.77","117.38","114.79","107.97","105.33","49.23","41.75"
"824","1960","13","West Bengal","West Midnapore","116.03","116.2","114.04","107.69","93.99","49.93","39.76"
"824","1961","13","West Bengal","West Midnapore","136.53","117.95","114.52","108.97","100.9","48.33","39.33"
"824","1962","13","West Bengal","West Midnapore","134.32","121.11","115.25","111.03","103.91","48.4","41.0"
"824","1963","13","West Bengal","West Midnapore","137.93","118.26","115.83","112.35","106.62","56.11","42.82"
"824","1964","13","West Bengal","West Midnapore","120.53","116.04","116.42","110.48","107.39","61.89","43.9"
"824","1965","13","West Bengal","West Midnapore","143.15","118.84","110.97","108.03","96.99","52.49","44.46"
"824","1966","13","West Bengal","West Midnapore","146.22","118.43","113.45","108.82","89.18","61.42","43.05"
"824","1967","13","West Bengal","West Midnapore","144.24","118.88","113.58","107.45","89.49","45.24","38.33"
"824","1968","13","West Bengal","West Midnapore","131.86","116.32","113.95","112.38","105.74","63.25","45.41"
"824","1969","13","West Bengal","West Midnapore","126.47","119.6","113.28","110.35","87.16","60.05","40.78"
"824","1970","13","West Bengal","West Midnapore","140.82","120.41","116.25","110.27","106.47","60.18","42.2"
"824","1971","13","West Bengal","West Midnapore","136.13","115.84","110.7","109.61","109.02","59.31","42.28"
"824","1972","13","West Bengal","West Midnapore","103.08","121.25","112.2","113.42","86.58","49.71","39.78"
"824","1973","13","West Bengal","West Midnapore","134.68","120.79","114.17","108.45","106.73","66.11","50.54"
"824","1974","13","West Bengal","West Midnapore","113.01","117.3","115.8","109.47","108.13","57.58","41.68"
"824","1975","13","West Bengal","West Midnapore","142.98","116.66","115.66","110.06","107.01","63.88","40.99"
"824","1976","13","West Bengal","West Midnapore","118.02","120.84","114.68","112.38","80.08","52.85","36.56"
"824","1977","13","West Bengal","West Midnapore","135.8","117.85","117.92","110.32","86.97","57.24","42.74"
"824","1978","13","West Bengal","West Midnapore","136.15","118.94","118.27","110.71","108.43","58.91","46.27"
"824","1979","13","West Bengal","West Midnapore","139.45","122.08","116.04","109.93","91.81","51.29","45.07"
"824","1980","13","West Bengal","West Midnapore","138.97","118.58","117.33","111.32","98.65","51.04","41.21"
"824","1981","13","West Bengal","West Midnapore","122.41","117.47","118.93","110.81","69.16","46.73","44.12"
